Call_ID,Timestamp,Agent_ID,Team,Supervisor_ID,IVR_Path,Duration,Resolved,Transferred,Customer_Utterance,Customer_ID,Sentiment,Escalation,Bot_Failure_Reason
C0642,2025-04-06 16:35:35.918200,A106,Team_2,S13,Start>Account>Agent,627,False,True,I need help with my bill,CUST5947,negative,False,
C0643,2025-04-17 03:48:05.048208,A117,Team_4,S11,Start>Billing>Agent,870,True,True,What is this extra charge?,CUST5303,positive,False,
C0644,2025-04-11 03:48:22.994408,A120,Team_3,S13,Start>Billing,563,True,False,I need help with my bill,CUST2955,neutral,False,no_match
C0645,2025-04-22 09:08:46.345400,A119,Team_3,S14,Start>Sales,639,False,False,I can't log in,CUST8799,negative,True,complex_request
C0646,2025-04-06 04:34:40.928384,A116,Team_5,S10,Start>Account>Agent,226,True,True,What is this extra charge?,CUST6237,neutral,True,
C0647,2025-04-10 22:54:50.099750,A105,Team_1,S12,Start>Account,489,False,False,I need help with my bill,CUST5749,positive,True,
C0648,2025-04-09 22:59:32.342611,A106,Team_2,S10,Start>Billing,616,False,False,I want to talk to a human,CUST5932,positive,False,no_match
C0649,2025-04-24 10:54:40.505254,A117,Team_5,S12,Start>Billing,73,True,False,My service is down,CUST5610,positive,False,ambiguous_query
C0650,2025-04-16 17:36:15.257432,A110,Team_2,S10,Start>TechSupport,218,True,False,I want to update my account details,CUST9612,negative,True,ambiguous_query
C0651,2025-04-05 16:25:10.508788,A114,Team_1,S10,Start>Billing,77,False,False,I want to talk to a human,CUST6104,neutral,True,ambiguous_query
C0652,2025-04-21 08:00:28.273838,A128,Team_5,S14,Start>Account,236,False,False,I need help with my bill,CUST2943,positive,True,no_input
C0653,2025-04-15 18:57:36.597326,A109,Team_2,S11,Start>Billing,140,False,False,My internet isn’t working,CUST2273,positive,False,ambiguous_query
C0654,2025-04-09 00:00:32.497398,A101,Team_2,S10,Start>Billing>Agent,872,True,True,Can I cancel my service?,CUST2948,negative,True,
C0655,2025-04-25 13:09:39.914675,A109,Team_1,S10,Start>TechSupport>Agent,676,True,True,Where is my refund?,CUST4277,positive,False,
C0656,2025-04-03 07:44:39.264687,A102,Team_2,S12,Start>Account,420,True,False,My service is down,CUST4962,neutral,True,no_match
C0657,2025-04-16 19:23:08.008074,A126,Team_5,S10,Start>Agent,282,True,True,I can't log in,CUST3814,negative,True,
C0658,2025-04-19 14:07:36.786235,A129,Team_2,S14,Start>Sales,435,True,False,Can I cancel my service?,CUST2758,positive,False,ambiguous_query
C0659,2025-04-26 12:59:47.971186,A113,Team_2,S14,Start>TechSupport,477,True,False,I want to talk to a human,CUST3025,neutral,True,ambiguous_query
C0660,2025-04-04 06:19:10.204154,A124,Team_3,S12,Start>Agent,799,True,True,My internet isn’t working,CUST6375,neutral,False,
C0661,2025-04-23 21:58:05.310586,A114,Team_5,S12,Start>Sales,291,False,False,I can't log in,CUST8011,positive,True,ambiguous_query
C0662,2025-04-24 05:16:50.223824,A121,Team_3,S11,Start>Billing>Agent,750,False,True,My internet isn’t working,CUST7494,neutral,True,
C0663,2025-04-30 13:02:42.969438,A104,Team_4,S13,Start>TechSupport>Agent,819,True,True,My internet isn’t working,CUST6959,negative,False,
C0664,2025-04-12 14:16:05.891937,A119,Team_4,S10,Start>TechSupport,494,False,False,I can't log in,CUST5472,neutral,False,complex_request
C0665,2025-04-08 20:39:52.626149,A115,Team_5,S13,Start>Sales,583,False,False,What is this extra charge?,CUST8448,positive,False,ambiguous_query
C0666,2025-04-09 22:48:17.417556,A115,Team_2,S11,Start>Billing>Agent,161,True,True,My internet isn’t working,CUST9161,neutral,True,
C0667,2025-04-10 22:17:43.705968,A119,Team_3,S11,Start>Account>Agent,696,True,True,My internet isn’t working,CUST9518,neutral,False,
C0668,2025-04-30 00:16:11.312135,A109,Team_4,S13,Start>Agent,327,False,True,My service is down,CUST9955,positive,True,
C0669,2025-04-14 01:09:14.512129,A128,Team_1,S13,Start>Sales,382,False,False,Can I cancel my service?,CUST8531,positive,True,
C0670,2025-04-19 06:51:23.928060,A121,Team_3,S11,Start>Sales,501,True,False,I can't log in,CUST7374,neutral,True,
C0671,2025-04-06 17:36:42.317908,A121,Team_4,S14,Start>Agent,645,False,True,Can I cancel my service?,CUST3560,neutral,False,
C0672,2025-04-10 11:34:22.364056,A115,Team_5,S13,Start>Account,844,False,False,I want to talk to a human,CUST2006,positive,True,no_input
C0673,2025-04-16 13:41:11.899826,A126,Team_3,S12,Start>Billing>Agent,843,False,True,How do I change my plan?,CUST2594,neutral,False,
C0674,2025-04-23 06:57:11.759107,A111,Team_1,S11,Start>TechSupport,300,False,False,Where is my refund?,CUST2391,negative,True,complex_request
C0675,2025-04-10 01:05:54.907413,A103,Team_3,S11,Start>Billing>Agent,611,False,True,I need help with my bill,CUST8551,neutral,False,
C0676,2025-04-22 04:40:51.912287,A108,Team_1,S13,Start>Billing>Agent,384,False,True,Where is my refund?,CUST7394,positive,True,
C0677,2025-04-04 18:29:13.466255,A103,Team_2,S12,Start>Sales,574,False,False,What is this extra charge?,CUST5907,positive,False,no_input
C0678,2025-04-04 06:16:56.442961,A115,Team_1,S14,Start>TechSupport,354,False,False,I need help with my bill,CUST5871,negative,False,no_input
C0679,2025-04-16 11:31:24.902525,A119,Team_1,S14,Start>TechSupport>Agent,666,False,True,I can't log in,CUST2102,neutral,False,
C0680,2025-04-24 08:21:05.450835,A106,Team_3,S10,Start>Account>Agent,576,False,True,How do I change my plan?,CUST9846,positive,False,
C0681,2025-04-18 21:06:59.167507,A108,Team_5,S14,Start>Sales,747,True,False,I need help with my bill,CUST9457,negative,False,no_input
C0682,2025-04-18 08:46:09.763944,A121,Team_4,S12,Start>Agent,888,False,True,Where is my refund?,CUST1981,neutral,False,
C0683,2025-04-09 23:54:14.260325,A104,Team_2,S11,Start>Account>Agent,505,False,True,I want to talk to a human,CUST2055,neutral,False,
C0684,2025-04-05 03:46:49.810017,A126,Team_3,S11,Start>Account>Agent,763,True,True,How do I change my plan?,CUST4907,positive,True,
C0685,2025-04-01 20:33:23.893605,A107,Team_3,S13,Start>Sales,633,False,False,How do I change my plan?,CUST1606,positive,False,no_input
C0686,2025-04-12 14:04:57.040551,A100,Team_3,S12,Start>Agent,240,True,True,Can I cancel my service?,CUST1326,positive,True,
C0687,2025-04-20 20:04:04.096571,A119,Team_3,S10,Start>Sales>Agent,432,True,True,How do I change my plan?,CUST3302,positive,True,
C0688,2025-04-16 14:55:28.975770,A115,Team_1,S11,Start>TechSupport>Agent,851,False,True,I want to talk to a human,CUST7388,negative,True,
C0689,2025-04-05 22:24:12.989321,A106,Team_2,S10,Start>Billing,279,False,False,Can I cancel my service?,CUST7690,positive,True,ambiguous_query
C0690,2025-04-26 07:15:15.413965,A117,Team_3,S10,Start>Account,618,False,False,Can I cancel my service?,CUST5036,negative,True,complex_request
C0691,2025-04-18 15:20:56.961581,A115,Team_3,S12,Start>Billing>Agent,720,True,True,I need help with my bill,CUST4926,positive,False,
C0692,2025-04-09 22:10:37.931201,A120,Team_3,S10,Start>Agent,302,False,True,How do I change my plan?,CUST1128,negative,False,
C0693,2025-04-01 17:38:00.207443,A109,Team_1,S11,Start>Account>Agent,275,True,True,Can I cancel my service?,CUST6196,negative,False,
C0694,2025-04-18 22:11:48.937817,A108,Team_1,S13,Start>Sales,814,False,False,I want to talk to a human,CUST7920,negative,True,no_input
C0695,2025-04-05 08:24:07.848660,A122,Team_3,S14,Start>TechSupport>Agent,420,False,True,Where is my refund?,CUST9973,neutral,False,
C0696,2025-04-22 20:58:59.209689,A124,Team_1,S11,Start>Sales,870,True,False,I need help with my bill,CUST7564,positive,False,complex_request
C0697,2025-04-24 08:59:58.313786,A118,Team_1,S10,Start>Billing,315,True,False,Where is my refund?,CUST7722,neutral,False,ambiguous_query
C0698,2025-04-10 18:12:34.596447,A115,Team_2,S12,Start>Billing,763,False,False,I can't log in,CUST4254,positive,False,no_input
C0699,2025-04-02 14:54:35.539879,A112,Team_4,S14,Start>TechSupport,81,True,False,My service is down,CUST4747,negative,False,no_input
C0700,2025-04-19 18:50:47.845174,A108,Team_2,S10,Start>Sales>Agent,692,False,True,Where is my refund?,CUST5262,positive,False,
C0701,2025-04-16 00:54:53.898984,A118,Team_1,S10,Start>Agent,505,False,True,Can I cancel my service?,CUST2941,positive,True,
C0702,2025-04-04 06:11:06.147637,A127,Team_3,S12,Start>Sales,451,True,False,How do I change my plan?,CUST4385,neutral,False,no_input
C0703,2025-04-23 21:43:06.493528,A113,Team_2,S13,Start>Billing,89,False,False,I can't log in,CUST4858,neutral,True,complex_request
C0704,2025-04-26 12:43:05.874511,A118,Team_4,S10,Start>Billing>Agent,540,True,True,I want to talk to a human,CUST7513,neutral,False,
C0705,2025-04-27 12:59:43.367400,A123,Team_5,S12,Start>TechSupport>Agent,157,True,True,I need help with my bill,CUST6453,negative,False,
C0706,2025-04-09 11:04:28.334215,A119,Team_5,S10,Start>Billing>Agent,319,False,True,I can't log in,CUST7466,neutral,True,
C0707,2025-04-03 00:11:20.740974,A118,Team_2,S12,Start>Billing,575,False,False,I want to talk to a human,CUST8669,positive,False,
C0708,2025-04-23 10:11:41.405510,A113,Team_2,S12,Start>TechSupport>Agent,380,True,True,What is this extra charge?,CUST9179,negative,False,
C0709,2025-04-25 01:06:56.177306,A129,Team_4,S12,Start>Account>Agent,687,False,True,My service is down,CUST6128,neutral,True,
C0710,2025-04-11 10:22:01.791055,A123,Team_4,S11,Start>Agent,733,False,True,I need help with my bill,CUST4095,positive,True,
C0711,2025-04-17 08:33:51.718027,A101,Team_4,S12,Start>Billing,782,False,False,How do I change my plan?,CUST2900,negative,False,no_match
C0712,2025-04-28 02:56:31.146588,A114,Team_3,S14,Start>Sales,528,False,False,My internet isn’t working,CUST3425,positive,True,no_input
C0713,2025-04-08 08:02:46.863136,A127,Team_3,S11,Start>Billing,827,False,False,Where is my refund?,CUST4479,neutral,True,
C0714,2025-04-21 18:19:21.329996,A124,Team_5,S11,Start>Sales>Agent,138,True,True,Can I cancel my service?,CUST2545,negative,True,
C0715,2025-04-26 20:07:28.547167,A121,Team_1,S13,Start>Account,664,True,False,I want to talk to a human,CUST3519,positive,False,ambiguous_query
C0716,2025-04-20 07:11:05.664968,A114,Team_3,S14,Start>Billing>Agent,397,True,True,Where is my refund?,CUST8423,positive,True,
C0717,2025-04-15 05:59:42.186347,A127,Team_1,S12,Start>Account,877,True,False,My internet isn’t working,CUST9964,negative,False,no_match
C0718,2025-04-29 11:36:53.005946,A112,Team_3,S11,Start>TechSupport,849,False,False,My internet isn’t working,CUST1336,negative,True,ambiguous_query
C0719,2025-04-02 05:07:34.787515,A124,Team_4,S12,Start>Billing,183,False,False,Can I cancel my service?,CUST8083,neutral,False,
C0720,2025-04-24 19:33:44.741884,A104,Team_3,S10,Start>Account,584,True,False,Can I cancel my service?,CUST8298,negative,False,complex_request
C0721,2025-04-24 10:37:19.218446,A118,Team_5,S13,Start>TechSupport>Agent,834,False,True,I want to talk to a human,CUST4053,neutral,False,
C0722,2025-04-10 16:24:31.988847,A101,Team_5,S12,Start>Sales,752,True,False,What is this extra charge?,CUST9115,neutral,True,complex_request
C0723,2025-04-26 03:51:05.078123,A114,Team_4,S10,Start>Sales,367,True,False,What is this extra charge?,CUST5921,negative,False,complex_request
C0724,2025-04-28 19:40:40.832742,A118,Team_1,S14,Start>TechSupport>Agent,106,True,True,My service is down,CUST7961,neutral,False,
C0725,2025-04-19 00:26:27.664388,A111,Team_3,S14,Start>TechSupport>Agent,847,True,True,My internet isn’t working,CUST8583,positive,True,
C0726,2025-04-08 20:22:38.605019,A101,Team_1,S13,Start>Account>Agent,381,False,True,Can I cancel my service?,CUST5342,positive,True,
C0727,2025-04-18 16:34:08.997163,A105,Team_1,S14,Start>Account>Agent,749,True,True,How do I change my plan?,CUST9755,positive,False,
C0728,2025-04-28 14:42:32.842772,A100,Team_2,S13,Start>Sales,768,False,False,Where is my refund?,CUST8974,positive,False,ambiguous_query
C0729,2025-04-02 01:13:20.485460,A125,Team_3,S10,Start>Billing,198,True,False,I want to update my account details,CUST2833,negative,True,no_match
C0730,2025-04-05 17:28:49.471894,A106,Team_4,S11,Start>TechSupport,506,True,False,My internet isn’t working,CUST5930,neutral,True,ambiguous_query
C0731,2025-04-30 15:57:27.790904,A113,Team_1,S10,Start>Billing,216,False,False,Can I cancel my service?,CUST8724,positive,False,
C0732,2025-04-20 12:04:22.824292,A107,Team_2,S12,Start>Sales>Agent,112,False,True,I need help with my bill,CUST2682,neutral,False,
C0733,2025-04-07 12:54:02.876161,A127,Team_4,S14,Start>Agent,357,True,True,Can I cancel my service?,CUST7548,neutral,False,
C0734,2025-04-04 05:43:08.153336,A122,Team_1,S14,Start>Billing>Agent,492,False,True,My service is down,CUST2040,positive,False,
C0735,2025-05-01 04:57:14.305757,A103,Team_4,S14,Start>Account,519,False,False,I need help with my bill,CUST3643,positive,True,ambiguous_query
C0736,2025-04-27 04:40:16.740649,A111,Team_4,S11,Start>Agent,284,False,True,Where is my refund?,CUST8675,positive,False,
C0737,2025-04-12 12:04:13.924036,A113,Team_3,S13,Start>Billing,696,True,False,I can't log in,CUST2412,neutral,True,no_input
C0738,2025-04-15 02:05:09.090068,A106,Team_2,S14,Start>Sales,163,False,False,Can I cancel my service?,CUST5975,positive,True,no_match
C0739,2025-04-07 13:09:27.757852,A111,Team_3,S12,Start>Billing,238,True,False,My internet isn’t working,CUST6533,neutral,True,no_match
C0740,2025-04-18 17:52:50.649250,A117,Team_2,S13,Start>Account>Agent,408,False,True,I need help with my bill,CUST5382,negative,True,
C0741,2025-04-28 13:43:19.328070,A129,Team_4,S13,Start>TechSupport>Agent,168,True,True,My service is down,CUST1687,neutral,True,
C0742,2025-04-24 11:23:09.433015,A127,Team_2,S12,Start>Billing,805,False,False,Can I cancel my service?,CUST9288,neutral,True,no_input
C0743,2025-04-25 07:47:56.195251,A120,Team_3,S12,Start>Billing,185,True,False,Can I cancel my service?,CUST7811,neutral,True,no_input
C0744,2025-04-03 13:42:12.247301,A126,Team_4,S12,Start>Account>Agent,577,True,True,My internet isn’t working,CUST5358,positive,False,
C0745,2025-04-17 14:13:49.292748,A120,Team_2,S11,Start>Agent,491,True,True,What is this extra charge?,CUST8025,neutral,False,
C0746,2025-04-16 04:32:36.487230,A127,Team_5,S12,Start>Billing>Agent,513,True,True,I need help with my bill,CUST9476,negative,True,
C0747,2025-04-09 13:41:54.995933,A110,Team_4,S11,Start>Sales>Agent,122,False,True,I need help with my bill,CUST3473,negative,True,
C0748,2025-04-17 18:05:53.937551,A113,Team_4,S14,Start>Account>Agent,798,False,True,I want to talk to a human,CUST1129,negative,True,
C0749,2025-04-21 20:54:00.223762,A114,Team_2,S14,Start>Sales,774,False,False,How do I change my plan?,CUST4232,negative,True,no_match
C0750,2025-04-24 09:57:51.531890,A117,Team_3,S13,Start>Billing,592,False,False,I want to update my account details,CUST2520,neutral,False,
C0751,2025-04-30 15:43:52.471977,A110,Team_2,S10,Start>Billing>Agent,875,False,True,I want to update my account details,CUST5979,neutral,True,
C0752,2025-04-27 10:05:27.199232,A126,Team_3,S12,Start>Agent,422,True,True,I need help with my bill,CUST3043,neutral,True,
C0753,2025-04-10 17:45:24.830437,A110,Team_2,S14,Start>Agent,669,True,True,I want to talk to a human,CUST5902,positive,True,
C0754,2025-04-06 23:29:51.878987,A116,Team_2,S10,Start>Account,588,True,False,I want to talk to a human,CUST8443,positive,False,ambiguous_query
C0755,2025-04-25 05:10:47.415725,A102,Team_1,S10,Start>Sales>Agent,193,False,True,I want to update my account details,CUST8309,positive,False,
C0756,2025-04-14 15:47:18.687834,A127,Team_3,S14,Start>Sales,711,False,False,Can I cancel my service?,CUST9020,neutral,False,no_input
C0757,2025-04-18 06:37:51.000730,A104,Team_5,S11,Start>Sales,788,False,False,What is this extra charge?,CUST9408,negative,True,no_input
C0758,2025-04-04 19:17:13.970366,A114,Team_4,S10,Start>Billing,632,False,False,My internet isn’t working,CUST7694,positive,False,
C0759,2025-04-03 00:58:35.245168,A109,Team_1,S14,Start>Billing,180,False,False,I can't log in,CUST7135,positive,False,no_match
C0760,2025-04-12 07:23:51.485402,A125,Team_2,S11,Start>Sales>Agent,109,False,True,I can't log in,CUST4532,positive,False,
C0761,2025-04-05 13:48:31.806266,A103,Team_5,S12,Start>TechSupport>Agent,105,False,True,Can I cancel my service?,CUST6074,neutral,False,
C0762,2025-04-20 10:00:50.069603,A115,Team_5,S11,Start>Billing,576,False,False,Can I cancel my service?,CUST8357,positive,False,no_match
C0763,2025-04-04 11:29:37.462970,A125,Team_5,S14,Start>Sales>Agent,456,True,True,How do I change my plan?,CUST6554,neutral,False,
C0764,2025-04-28 01:48:20.325193,A120,Team_1,S11,Start>Billing>Agent,645,False,True,My service is down,CUST3028,neutral,True,
C0765,2025-04-17 04:47:17.098799,A119,Team_5,S14,Start>Billing>Agent,643,True,True,Can I cancel my service?,CUST9235,negative,True,
C0766,2025-04-02 22:32:17.040926,A100,Team_3,S11,Start>TechSupport,782,False,False,My internet isn’t working,CUST9741,neutral,False,
C0767,2025-04-02 06:10:08.827967,A101,Team_4,S10,Start>Account,507,True,False,How do I change my plan?,CUST1394,negative,False,ambiguous_query
C0768,2025-04-03 23:14:33.362364,A108,Team_1,S10,Start>TechSupport>Agent,614,True,True,I can't log in,CUST3359,positive,True,
C0769,2025-04-24 21:29:33.233068,A109,Team_4,S11,Start>Billing>Agent,689,False,True,What is this extra charge?,CUST1445,neutral,False,
C0770,2025-04-22 01:32:20.048454,A103,Team_3,S11,Start>Sales>Agent,391,False,True,How do I change my plan?,CUST2981,positive,True,
C0771,2025-04-13 09:49:18.354203,A115,Team_5,S14,Start>Sales>Agent,177,False,True,I need help with my bill,CUST6215,neutral,False,
C0772,2025-04-07 01:46:56.460099,A115,Team_1,S13,Start>TechSupport,79,False,False,My service is down,CUST2663,positive,True,complex_request
C0773,2025-04-30 23:29:11.640277,A118,Team_4,S13,Start>TechSupport>Agent,711,True,True,What is this extra charge?,CUST7116,neutral,True,
C0774,2025-04-02 12:34:24.368726,A117,Team_4,S14,Start>Sales,102,True,False,Can I cancel my service?,CUST5739,neutral,True,no_match
C0775,2025-04-03 03:13:37.990776,A101,Team_4,S12,Start>Account>Agent,756,False,True,I want to talk to a human,CUST4485,neutral,False,
